,Topic,Count,Name,Representation
185,184,16,184_urban_cities_environmental_studies,"['urban', 'cities', 'environmental', 'studies', 'geography', 'change', 'planning', 'reader', 'book', 'zoning']"
186,185,15,185_dating_latin_women_single,"['dating', 'latin', 'women', 'single', 'singles', 'latino', 'men', 'hispanic', 'meet', 'site']"
187,186,15,186_priceline_acumium_booking_acumiums,"['priceline', 'acumium', 'booking', 'acumiums', 'deals', 'hotel', 'coupons', 'travel', 'engine', 'subscribers']"
188,187,15,187_wallpapers_wallpaper_halloween_wall,"['wallpapers', 'wallpaper', 'halloween', 'wall', 'murals', 'desktop', 'bandidos', '2019', 'hd', 'wrap']"
189,188,15,188_news_concrete_batching_plant,"['news', 'concrete', 'batching', 'plant', 'stories', 'mobile', 'mixing', 'hindustan', 'china', 'mochaccino']"
190,189,15,189_cape_conference_meeting_tbd,"['cape', 'conference', 'meeting', 'tbd', 'room', 'event', 'bengaluru', 'delegates', 'town', 'rooms']"
191,190,15,190_college_gift_packages_care,"['college', 'gift', 'packages', 'care', 'baskets', 'gifts', 'package', 'basket', 'cookies', 'mom']"
192,191,15,191_sex_regiment_squadron_logistic,"['sex', 'regiment', 'squadron', 'logistic', 'vehicles', 'adult', 'dating', 'support', 'rlc', 'vehicle']"
193,192,15,192_hotel_lantern_urumqi_taiwan,"['hotel', 'lantern', 'urumqi', 'taiwan', 'qingdao', 'festival', 'located', 'station', 'railway', 'km']"
194,193,15,193_latoken_exchange_lat_bitcoin,"['latoken', 'exchange', 'lat', 'bitcoin', 'currency', 'hifx', 'knotts', 'money', 'rate', 'foreign']"
195,194,15,194_god_nihilist_nihilism_prayer,"['god', 'nihilist', 'nihilism', 'prayer', 'nihilists', 'devotional', 'tsar', 'was', 'revolutionary', 'devotions']"
196,195,15,195_sport_sports_nda_guttmann,"['sport', 'sports', 'nda', 'guttmann', 'volleyball', 'athletes', 'play', 'win', 'soccer', 'college']"
197,196,15,196_dating_christian_catholic_singles,"['dating', 'christian', 'catholic', 'singles', 'angelo', 'single', 'sites', 'san', 'hessel', 'harlingen']"
198,197,15,197_immigration_overseas_visa_complaints,"['immigration', 'overseas', 'visa', 'complaints', 'twa', 'wrestling', 'ups', 'stetson', 'mail', 'pol']"
199,198,15,198_russian_brides_women_dating,"['russian', 'brides', 'women', 'dating', 'marriage', 'matchmaking', 'belarus', 'men', 'profile', 'singles']"
200,199,14,199_title_loan_car_loans,"['title', 'loan', 'car', 'loans', 'pawn', 'credit', 'vehicle', 'lenders', 'lender', 'borrowers']"
201,200,14,200_domain_expertknowcom_domains_name,"['domain', 'expertknowcom', 'domains', 'name', 'harberlernet', 'buyltcorg', 'mutualforcecom', 'perfectdomaincom', 'buy', 'escrow']"
202,201,14,201_australia_holiday_visa_zealand,"['australia', 'holiday', 'visa', 'zealand', 'migration', 'visas', 'australias', 'working', 'wwwdirectflightscomau', 'travel']"
203,202,14,202_backup_files_data_recovery,"['backup', 'files', 'data', 'recovery', 'backups', 'hard', 'drive', 'software', 'disk', 'restore']"
204,203,14,203_bail_bonds_bond_coral,"['bail', 'bonds', 'bond', 'coral', 'jail', 'bondsman', 'cape', 'michigan', 'san', 'we']"
205,204,14,204_prague_budapest_tour_city,"['prague', 'budapest', 'tour', 'city', 'teachers', 'romania', 'lens', 'bogdan', 'bacau', 'intzet']"
206,205,14,205_365_office_microsoft_campinas,"['365', 'office', 'microsoft', 'campinas', 'skype', 'business', 'sharepoint', 'calling', 'esuite360', 'huntsmen']"
207,206,14,206_docuvantage_document_migraine_documents,"['docuvantage', 'document', 'migraine', 'documents', 'management', 'ediscovery', 'laserfiche', 'vestibular', 'records', 'data']"
208,207,14,207_pos_ordering_system_restaurant,"['pos', 'ordering', 'system', 'restaurant', 'restaurants', 'orders', 'menu', 'food', 'order', 'customers']"
209,208,14,208_coaching_coach_life_brain,"['coaching', 'coach', 'life', 'brain', 'kong', 'hong', 'sviatlana', 'sunspot', 'tb', 'sessions']"
210,209,13,209_batch_memo_usd_api,"['batch', 'memo', 'usd', 'api', 'deposited', 'payment', 'account', 'withdraw', 'accounts', 'amount']"
211,210,13,210_pech_75th_regiment_ranger,"['pech', '75th', 'regiment', 'ranger', 'memoir', 'valley', 'war', 'terrorism', 'night', 'global']"
212,211,13,211_solicitors_facto_legal_sirounis,"['solicitors', 'facto', 'legal', 'sirounis', 'law', 'matters', 'de', 'bbl', 'foulds', 'vhcc']"
213,212,13,212_prostitution_workers_social_disabled,"['prostitution', 'workers', 'social', 'disabled', 'policy', 'book', 'labour', 'korean', 'cpd', 'policies']"
214,213,13,213_lottery_lotto_numbers_wisconsin,"['lottery', 'lotto', 'numbers', 'wisconsin', 'venus', 'win', 'superenalotto', '3d', 'voter', 'shuangse']"
215,214,13,214_debt_compton_juedes_grimsby,"['debt', 'compton', 'juedes', 'grimsby', 'cpl', 'ccomptonajccomcurtis', 'marietta', 'curtis', 'lance', 'samie']"
216,215,13,215_investment_investors_profit_mw,"['investment', 'investors', 'profit', 'mw', 'tory', 'financial', '123', 'profits', 'company', 'bonus']"
217,216,13,216_notary_notaries_public_loan,"['notary', 'notaries', 'public', 'loan', 'signing', 'fees', 'gamergearstorecom', 'gamer', 'code', 'mortgage']"
218,217,13,217_binary_trading_options_signals,"['binary', 'trading', 'options', 'signals', 'brokers', 'traders', 'trade', 'option', 'maximus', 'voting']"
219,218,13,218_legal_law_freq_attorney,"['legal', 'law', 'freq', 'attorney', 'attorneys', 'garden', 'qantas', 'clients', 'family', 'peregrine']"
220,219,13,219_am_my_family_caste,"['am', 'my', 'family', 'caste', 'currently', 'read', 'profile', 'completed', 'morei', 'konkani']"
221,220,13,220_single_gable_film_dating,"['single', 'gable', 'film', 'dating', 'parent', 'worldcat', 'editions', 'libraries', 'police', 'crime']"
222,221,13,221_sales_bootstrap_prahallad_selling,"['sales', 'bootstrap', 'prahallad', 'selling', 'capital', 'wild', 'process', 'expenditures', 'hiranya', 'kashipu']"
223,222,12,222_vietnam_ghd_hoi_hue,"['vietnam', 'ghd', 'hoi', 'hue', 'hotel', 'hanoi', 'trip', 'nang', 'driver', 'portugal']"
224,223,12,223_chinese_characters_mandarin_china,"['chinese', 'characters', 'mandarin', 'china', 'pinyin', 'language', 'job', 'interview', 'character', 'reading']"
225,224,12,224_blocker_proxy_pop_unblock,"['blocker', 'proxy', 'pop', 'unblock', 'spam', 'kh', 'websites', 'jordan', 'cyclope', 'filtering']"
226,225,12,225_paypal_payment_card_bank,"['paypal', 'payment', 'card', 'bank', 'secure', 'credit', 'enter', 'account', 'debit', 'automatically']"
227,226,11,226_dumpster_estate_real_las,"['dumpster', 'estate', 'real', 'las', 'vegas', 'property', 'commercial', 'canal', 'investment', 'properties']"
228,227,11,227_slots_bingo_employee_slot,"['slots', 'bingo', 'employee', 'slot', 'scheduling', 'tubb', 'management', 'bonus', 'tracker', 'employees']"
229,228,11,228_loans_payday_credit_bad,"['loans', 'payday', 'credit', 'bad', 'loan', 'online', 'approval', 'check', 'installment', 'advance']"
230,229,11,229_immigration_law_norka_schell,"['immigration', 'law', 'norka', 'schell', 'criminal', 'attorney', 'cobol', 'offices', 'laundries', 'clients']"
231,230,11,230_resume_template_cfos_cios,"['resume', 'template', 'cfos', 'cios', 'earn', 'visitorresume', 'cio', 'sample', 'amplified', 'job']"
232,231,11,231_airport_transfers_manilva_sanlucar,"['airport', 'transfers', 'manilva', 'sanlucar', 'driver', 'taxi', 'transfer', 'tfn', 'hre', 'alamo']"
233,232,10,232_examcbt_exams_assessment_exam,"['examcbt', 'exams', 'assessment', 'exam', 'tests', 'assessments', 'examination', 'test', 'online', 'recovery']"
234,233,10,233_payroll_employees_car_richmond,"['payroll', 'employees', 'car', 'richmond', 'rental', 'airport', 'menasha', 'paychex', 'quickbooks', 'salary']"
235,234,10,234_stamford_hotels_resorts_hotel,"['stamford', 'hotels', 'resorts', 'hotel', 'menino', 'mundo', 'reservation', 'booking', 'reservations', 'hospitality']"
236,235,10,235_buffini_estate_lights_jobs,"['buffini', 'estate', 'lights', 'jobs', 'real', '1191', '120', 'tail', 'colorado', 'bulbs']"
